Order_ID,Order_Date,Region,Shipping_Mode,Product_Category,Customer_Segment,Shipment_Volume,Distance_km,Weather_Risk,Traffic_Index,Warehouse_Load,Scheduled_Days,Actual_Delivery_Days,Delivery_Delay_Days,Late_Delivery,Transport_Cost,Order_Value,Inventory_Units,Stockout
ORD-101327,2025-11-19 05:36:13.448965976,East,Standard Class,Sports,Retail,17,901,High,46.2,69.7,4.5,7.7,3.2,1,157.03,1267.36,424,0
ORD-101328,2025-11-19 11:25:53.835890592,South,First Class,Home & Kitchen,Retail,19,943,Low,95.5,58.1,4.0,5.1,1.1,1,175.57,1867.66,447,0
ORD-101329,2025-11-19 17:15:34.222815208,North,Second Class,Home & Kitchen,Wholesale,6,994,High,62.5,66.1,4.4,7.3,2.9,1,124.52,548.76,473,0
ORD-101330,2025-11-19 23:05:14.609739824,West,Standard Class,Electronics,Wholesale,15,572,Low,36.8,66.3,4.3,4.7,0.4,1,106.88,1810.06,99,0
ORD-101331,2025-11-20 04:54:54.996664440,South,Standard Class,Home & Kitchen,Retail,15,1257,Low,48.4,63.5,5.6,6.7,1.1,1,203.11,1748.86,302,0
ORD-101332,2025-11-20 10:44:35.383589060,East,Standard Class,Electronics,Retail,16,680,Low,40.6,43.9,4.0,4.3,0.3,1,146.42,883.41,382,0
ORD-101333,2025-11-20 16:34:15.770513676,West,First Class,Clothing,Wholesale,17,325,Low,69.4,84.9,2.9,4.0,1.1,1,87.9,1698.98,338,0
ORD-101334,2025-11-20 22:23:56.157438292,West,Second Class,Home & Kitchen,Retail,20,190,Low,25.5,82.1,3.3,3.6,0.3,1,101.29,2315.96,583,0
ORD-101335,2025-11-21 04:13:36.544362908,West,Second Class,Electronics,Retail,10,1319,Low,30.9,48.3,5.2,6.5,1.3,1,188.39,1273.31,576,0
ORD-101336,2025-11-21 10:03:16.931287524,North,Second Class,Electronics,Corporate,2,1067,Low,44.4,60.2,4.8,5.6,0.8,1,133.06,214.1,489,0
ORD-101337,2025-11-21 15:52:57.318212140,East,Standard Class,Electronics,Retail,4,703,Medium,67.3,61.4,4.4,6.8,2.4,1,128.57,227.94,151,0
ORD-101338,2025-11-21 21:42:37.705136756,West,Standard Class,Clothing,Retail,18,329,Low,77.2,46.5,3.6,3.7,0.1,0,133.43,1594.45,322,0
ORD-101339,2025-11-22 03:32:18.092061372,South,Standard Class,Home & Kitchen,Retail,17,162,Medium,79.8,35.1,3.5,4.2,0.7,1,87.97,1675.16,484,0
ORD-101340,2025-11-22 09:21:58.478985988,North,First Class,Electronics,Retail,1,246,Low,64.5,54.3,2.9,4.1,1.2,1,64.63,68.27,168,0
ORD-101341,2025-11-22 15:11:38.865910608,West,Standard Class,Electronics,Retail,8,176,Low,53.5,59.3,3.6,4.2,0.6,1,72.6,1024.76,429,0
ORD-101342,2025-11-22 21:01:19.252835224,South,Standard Class,Clothing,Retail,5,804,Low,69.3,41.9,4.8,5.9,1.1,1,108.49,308.05,157,0
ORD-101343,2025-11-23 02:50:59.639759840,East,Standard Class,Electronics,Retail,7,312,Low,34.4,67.8,3.8,4.3,0.5,1,67.1,860.41,92,0
ORD-101344,2025-11-23 08:40:40.026684456,West,Standard Class,Sports,Retail,13,209,Medium,21.8,83.6,3.8,4.9,1.1,1,80.81,986.37,151,0
ORD-101345,2025-11-23 14:30:20.413609072,East,Second Class,Home & Kitchen,Corporate,11,438,Low,62.9,78.5,3.5,4.4,0.9,1,101.79,398.72,556,0
ORD-101346,2025-11-23 20:20:00.800533688,South,Standard Class,Home & Kitchen,Corporate,10,1055,Medium,36.9,63.0,4.9,6.2,1.3,1,159.5,897.77,597,0
ORD-101347,2025-11-24 02:09:41.187458304,South,Standard Class,Home & Kitchen,Retail,9,755,Low,53.8,35.6,4.7,5.7,1.0,1,142.46,874.83,514,0
ORD-101348,2025-11-24 07:59:21.574382920,South,First Class,Clothing,Retail,13,247,Medium,57.2,76.5,2.9,4.4,1.5,1,104.12,1536.07,170,0
ORD-101349,2025-11-24 13:49:01.961307536,North,Standard Class,Home & Kitchen,Wholesale,14,1128,High,59.5,67.3,5.3,8.9,3.6,1,184.82,1242.79,469,0
ORD-101350,2025-11-24 19:38:42.348232152,West,Standard Class,Electronics,Corporate,1,745,Low,71.9,71.8,4.3,6.1,1.8,1,106.45,66.29,138,0
ORD-101351,2025-11-25 01:28:22.735156772,West,Standard Class,Electronics,Corporate,3,296,Low,70.0,96.0,4.1,5.1,1.0,1,83.9,378.02,84,0
ORD-101352,2025-11-25 07:18:03.122081388,South,First Class,Sports,Retail,7,1043,Low,58.5,51.8,4.4,5.1,0.7,1,147.79,652.25,162,0
ORD-101353,2025-11-25 13:07:43.509006004,South,Standard Class,Electronics,Retail,9,1490,Low,47.0,20.0,5.9,7.7,1.8,1,186.29,591.86,92,0
ORD-101354,2025-11-25 18:57:23.895930620,West,First Class,Home & Kitchen,Retail,20,820,Low,56.9,48.1,3.7,4.2,0.5,1,188.29,2432.43,387,0
ORD-101355,2025-11-26 00:47:04.282855236,North,Same Day,Sports,Corporate,18,259,Low,44.3,72.8,2.6,3.2,0.6,1,82.97,844.53,413,0
ORD-101356,2025-11-26 06:36:44.669779852,East,Second Class,Home & Kitchen,Retail,13,478,Medium,51.5,65.4,3.5,4.8,1.3,1,94.43,589.73,31,1
ORD-101357,2025-11-26 12:26:25.056704468,South,Standard Class,Clothing,Retail,1,907,High,100.0,45.5,5.3,8.4,3.1,1,131.39,113.04,73,0
ORD-101358,2025-11-26 18:16:05.443629084,East,Second Class,Clothing,Retail,3,1500,Low,58.3,42.3,5.4,7.1,1.7,1,174.42,328.09,292,0
ORD-101359,2025-11-27 00:05:45.830553700,North,Standard Class,Sports,Retail,10,1395,Low,63.1,59.3,6.0,7.6,1.6,1,170.9,877.26,76,0
ORD-101360,2025-11-27 05:55:26.217478316,East,Standard Class,Electronics,Wholesale,12,1402,Low,42.3,45.1,5.7,7.0,1.3,1,178.99,1521.11,498,0
ORD-101361,2025-11-27 11:45:06.604402936,South,Second Class,Clothing,Retail,14,1252,Low,73.4,73.3,5.4,6.7,1.3,1,176.94,877.11,246,0
ORD-101362,2025-11-27 17:34:46.991327552,East,Standard Class,Sports,Wholesale,3,871,Medium,68.7,58.4,4.7,6.5,1.8,1,136.09,413.35,253,0
ORD-101363,2025-11-27 23:24:27.378252168,North,Standard Class,Home & Kitchen,Wholesale,18,979,Low,68.8,55.0,5.0,5.9,0.9,1,189.62,692.46,13,1
ORD-101364,2025-11-28 05:14:07.765176784,South,Standard Class,Sports,Wholesale,10,1106,Low,58.9,52.9,5.4,6.5,1.1,1,182.75,495.79,423,0
ORD-101365,2025-11-28 11:03:48.152101400,East,Standard Class,Electronics,Retail,12,1079,Low,73.6,69.2,5.3,6.7,1.4,1,148.88,664.04,435,0
ORD-101366,2025-11-28 16:53:28.539026016,North,Standard Class,Clothing,Corporate,1,965,Low,77.9,65.7,5.2,7.2,2.0,1,112.67,71.51,456,0
ORD-101367,2025-11-28 22:43:08.925950632,North,Second Class,Sports,Wholesale,17,218,Low,60.1,68.2,3.1,3.6,0.5,1,89.41,1309.26,328,0
ORD-101368,2025-11-29 04:32:49.312875248,North,Same Day,Electronics,Retail,11,1322,Low,52.9,67.9,4.3,4.9,0.6,1,198.88,1328.97,169,0
ORD-101369,2025-11-29 10:22:29.699799864,South,Standard Class,Clothing,Retail,5,34,Low,71.1,63.8,3.5,4.5,1.0,1,64.93,565.88,56,0
ORD-101370,2025-11-29 16:12:10.086724480,North,Second Class,Clothing,Wholesale,7,650,Low,38.7,48.5,3.9,4.6,0.7,1,114.76,759.76,196,0
ORD-101371,2025-11-29 22:01:50.473649100,West,Standard Class,Electronics,Retail,8,662,Medium,42.1,53.3,4.5,5.8,1.3,1,120.68,305.49,330,0
ORD-101372,2025-11-30 03:51:30.860573716,South,Standard Class,Clothing,Retail,1,1495,Low,54.0,58.7,5.9,7.2,1.3,1,170.57,162.09,78,0
ORD-101373,2025-11-30 09:41:11.247498332,West,Standard Class,Electronics,Retail,19,152,Medium,23.7,98.0,3.5,4.1,0.6,1,88.61,1385.24,41,0
ORD-101374,2025-11-30 15:30:51.634422948,West,Standard Class,Sports,Retail,17,724,Low,69.9,43.4,4.5,6.1,1.6,1,156.99,1798.31,138,0
ORD-101375,2025-11-30 21:20:32.021347564,North,Standard Class,Electronics,Retail,18,549,Low,37.7,58.3,4.1,4.6,0.5,1,132.56,1889.5,51,0
ORD-101376,2025-12-01 03:10:12.408272180,East,Standard Class,Sports,Wholesale,8,164,Medium,46.5,66.6,3.5,4.0,0.5,1,61.72,419.84,18,1
ORD-101377,2025-12-01 08:59:52.795196796,West,Standard Class,Electronics,Retail,12,351,Medium,51.2,60.1,3.9,5.2,1.3,1,110.27,1018.08,296,0
ORD-101378,2025-12-01 14:49:33.182121412,East,Second Class,Home & Kitchen,Wholesale,10,645,Low,55.7,82.2,4.0,5.4,1.4,1,118.4,1249.22,449,0
ORD-101379,2025-12-01 20:39:13.569046028,South,Standard Class,Electronics,Retail,10,1377,Low,48.8,60.1,6.0,7.4,1.4,1,187.63,641.21,304,0
ORD-101380,2025-12-02 02:28:53.955970648,South,Standard Class,Clothing,Retail,12,594,Medium,53.8,61.2,4.5,5.6,1.1,1,122.85,1252.95,63,0
ORD-101381,2025-12-02 08:18:34.342895264,North,Standard Class,Clothing,Retail,10,1323,High,53.9,78.0,5.7,8.6,2.9,1,191.62,1299.84,210,0
ORD-101382,2025-12-02 14:08:14.729819880,East,Second Class,Electronics,Wholesale,16,1106,Low,47.0,94.0,4.7,5.6,0.9,1,180.49,1141.34,30,1
ORD-101383,2025-12-02 19:57:55.116744496,West,Standard Class,Clothing,Corporate,2,1232,Low,41.1,87.5,5.3,7.1,1.8,1,139.45,180.61,376,0
ORD-101384,2025-12-03 01:47:35.503669112,West,Second Class,Home & Kitchen,Retail,4,1284,Low,74.5,62.8,5.5,7.0,1.5,1,167.74,350.49,147,0
ORD-101385,2025-12-03 07:37:15.890593728,North,Standard Class,Home & Kitchen,Retail,18,1077,Low,17.1,64.2,5.0,5.1,0.1,0,181.45,2045.77,238,0
ORD-101386,2025-12-03 13:26:56.277518344,East,Standard Class,Clothing,Retail,18,1106,Low,51.3,65.7,5.2,6.5,1.3,1,189.9,1414.36,542,0
ORD-101387,2025-12-03 19:16:36.664442960,South,Same Day,Electronics,Retail,17,248,Low,46.6,67.4,2.4,2.9,0.5,1,120.0,1387.73,356,0
ORD-101388,2025-12-04 01:06:17.051367576,West,Standard Class,Sports,Corporate,8,1081,Medium,62.5,51.4,5.1,6.8,1.7,1,148.59,481.39,461,0
ORD-101389,2025-12-04 06:55:57.438292192,North,Standard Class,Sports,Retail,10,91,Low,28.8,80.0,3.2,3.0,-0.2,0,81.21,1291.66,216,0
ORD-101390,2025-12-04 12:45:37.825216812,West,Standard Class,Electronics,Corporate,1,1112,Medium,46.0,68.3,5.1,6.5,1.4,1,117.04,153.13,559,0
ORD-101391,2025-12-04 18:35:18.212141428,West,Same Day,Home & Kitchen,Retail,6,988,Medium,53.2,64.3,3.6,5.8,2.2,1,140.12,581.78,431,0
ORD-101392,2025-12-05 00:24:58.599066044,North,Second Class,Clothing,Retail,15,1141,Medium,74.3,44.7,4.7,6.8,2.1,1,178.11,1928.03,314,0
ORD-101393,2025-12-05 06:14:38.985990660,North,Second Class,Sports,Corporate,7,971,Low,61.0,66.0,4.8,6.1,1.3,1,161.13,730.98,351,0
ORD-101394,2025-12-05 12:04:19.372915276,West,Same Day,Clothing,Retail,10,566,Low,33.7,34.7,2.9,3.3,0.4,1,112.28,1278.13,377,0
ORD-101395,2025-12-05 17:53:59.759839892,North,Standard Class,Clothing,Wholesale,3,567,Low,46.2,55.7,4.1,4.8,0.7,1,104.13,168.05,104,0
ORD-101396,2025-12-05 23:43:40.146764508,East,Same Day,Electronics,Retail,10,902,Low,70.9,56.0,3.6,4.6,1.0,1,126.04,591.24,158,0
ORD-101397,2025-12-06 05:33:20.533689124,West,Standard Class,Sports,Corporate,15,720,Low,33.4,69.6,4.6,5.2,0.6,1,136.49,1807.99,414,0
ORD-101398,2025-12-06 11:23:00.920613740,East,Second Class,Electronics,Retail,12,524,Low,53.6,95.1,3.7,5.0,1.3,1,108.22,914.38,270,0
ORD-101399,2025-12-06 17:12:41.307538356,South,Standard Class,Home & Kitchen,Retail,12,744,Low,54.8,74.2,4.7,6.2,1.5,1,166.92,865.44,472,0
ORD-101400,2025-12-06 23:02:21.694462976,South,Standard Class,Home & Kitchen,Corporate,19,814,Low,48.1,88.2,4.5,5.1,0.6,1,153.26,2051.0,320,0
ORD-101401,2025-12-07 04:52:02.081387592,North,Same Day,Sports,Retail,5,375,High,100.0,75.3,2.8,5.7,2.9,1,93.25,485.65,48,0
ORD-101402,2025-12-07 10:41:42.468312208,West,Standard Class,Electronics,Retail,6,965,Medium,47.6,83.0,5.0,7.1,2.1,1,140.46,435.07,402,0
ORD-101403,2025-12-07 16:31:22.855236824,South,Same Day,Electronics,Wholesale,13,485,Low,63.1,94.7,2.8,4.4,1.6,1,99.82,960.91,369,0
ORD-101404,2025-12-07 22:21:03.242161440,North,Standard Class,Clothing,Retail,10,416,High,41.2,53.3,3.8,6.7,2.9,1,95.99,750.44,225,0
ORD-101405,2025-12-08 04:10:43.629086056,South,Second Class,Sports,Corporate,20,639,Low,64.5,52.2,3.7,4.3,0.6,1,155.91,959.2,476,0
ORD-101406,2025-12-08 10:00:24.016010672,West,Same Day,Home & Kitchen,Wholesale,2,172,Low,70.7,75.7,1.9,3.1,1.2,1,64.53,118.78,216,0
ORD-101407,2025-12-08 15:50:04.402935288,North,Standard Class,Clothing,Wholesale,3,913,Medium,44.4,64.9,4.7,6.3,1.6,1,98.43,285.59,77,0
ORD-101408,2025-12-08 21:39:44.789859904,West,Same Day,Home & Kitchen,Retail,7,1106,Low,54.0,68.5,4.0,5.6,1.6,1,147.59,798.1,81,0
ORD-101409,2025-12-09 03:29:25.176784520,East,Second Class,Electronics,Retail,10,1435,Low,38.9,61.0,5.2,6.7,1.5,1,200.89,791.15,541,0
ORD-101410,2025-12-09 09:19:05.563709140,West,Second Class,Clothing,Corporate,18,440,Low,34.4,55.5,3.3,3.2,-0.1,0,132.19,1298.73,231,0
ORD-101411,2025-12-09 15:08:45.950633756,West,Standard Class,Electronics,Retail,10,817,Low,73.7,90.9,4.5,6.0,1.5,1,154.91,992.5,254,0
ORD-101412,2025-12-09 20:58:26.337558372,West,Second Class,Sports,Retail,9,765,Low,45.0,47.4,4.1,5.2,1.1,1,117.9,472.4,190,0
ORD-101413,2025-12-10 02:48:06.724482988,West,Second Class,Electronics,Retail,4,1102,Low,11.6,76.0,4.7,5.4,0.7,1,156.23,317.75,445,0
ORD-101414,2025-12-10 08:37:47.111407604,North,Standard Class,Electronics,Retail,9,945,Low,86.8,73.4,4.9,6.3,1.4,1,149.51,521.31,367,0
ORD-101415,2025-12-10 14:27:27.498332220,West,Standard Class,Home & Kitchen,Retail,11,1215,Low,40.6,39.7,5.6,6.0,0.4,1,191.95,1102.42,540,0
ORD-101416,2025-12-10 20:17:07.885256836,East,Standard Class,Clothing,Wholesale,12,1279,Low,50.6,51.7,5.8,7.2,1.4,1,182.23,586.46,537,0
ORD-101417,2025-12-11 02:06:48.272181452,East,First Class,Electronics,Wholesale,13,188,Low,84.5,54.4,3.1,3.9,0.8,1,71.65,1013.7,593,0
ORD-101418,2025-12-11 07:56:28.659106068,West,Standard Class,Electronics,Corporate,9,545,Medium,52.4,74.0,3.9,5.1,1.2,1,122.1,841.09,204,0
ORD-101419,2025-12-11 13:46:09.046030688,West,Second Class,Clothing,Retail,4,987,Medium,52.1,59.1,4.4,6.0,1.6,1,130.62,486.41,354,0
ORD-101420,2025-12-11 19:35:49.432955304,East,Same Day,Clothing,Retail,4,825,Low,32.9,63.6,3.5,4.3,0.8,1,115.36,440.08,214,0
ORD-101421,2025-12-12 01:25:29.819879920,South,Standard Class,Electronics,Retail,4,734,Medium,25.6,41.7,4.5,5.4,0.9,1,93.82,520.31,425,0
ORD-101422,2025-12-12 07:15:10.206804536,South,Standard Class,Sports,Wholesale,13,276,Low,52.0,100.0,3.9,4.6,0.7,1,119.27,1302.93,451,0
ORD-101423,2025-12-12 13:04:50.593729152,South,Second Class,Electronics,Retail,18,867,Low,61.5,66.1,4.4,4.9,0.5,1,158.42,1253.12,158,0
ORD-101424,2025-12-12 18:54:30.980653768,South,Standard Class,Sports,Retail,18,1116,Low,60.5,73.0,5.5,7.3,1.8,1,204.62,1059.73,517,0
ORD-101425,2025-12-13 00:44:11.367578384,South,Second Class,Clothing,Retail,7,76,Low,46.3,56.3,3.1,3.3,0.2,0,60.74,284.91,181,0
ORD-101426,2025-12-13 06:33:51.754503000,North,Second Class,Electronics,Wholesale,2,896,Medium,55.4,54.6,4.6,5.9,1.3,1,112.08,149.62,590,0
ORD-101427,2025-12-13 12:23:32.141427616,North,Second Class,Electronics,Wholesale,13,1362,High,21.9,95.6,5.2,7.3,2.1,1,204.33,664.87,511,0
ORD-101428,2025-12-13 18:13:12.528352232,West,Standard Class,Electronics,Corporate,1,869,Low,63.3,34.3,4.8,6.1,1.3,1,118.28,96.15,20,1
ORD-101429,2025-12-14 00:02:52.915276852,South,Second Class,Electronics,Retail,13,1431,Low,57.9,69.5,5.3,7.0,1.7,1,197.92,1365.61,244,0
ORD-101430,2025-12-14 05:52:33.302201468,West,Second Class,Clothing,Corporate,8,542,Low,90.5,45.6,3.5,4.6,1.1,1,98.15,822.21,239,0
ORD-101431,2025-12-14 11:42:13.689126084,East,Standard Class,Home & Kitchen,Retail,17,25,Low,55.1,58.5,3.5,4.1,0.6,1,84.15,1109.59,495,0
ORD-101432,2025-12-14 17:31:54.076050700,North,Second Class,Home & Kitchen,Retail,13,1030,Low,38.0,54.8,4.8,6.0,1.2,1,167.35,1113.96,437,0
ORD-101433,2025-12-14 23:21:34.462975316,North,First Class,Clothing,Retail,15,335,High,54.1,49.2,2.9,5.3,2.4,1,94.88,843.95,39,0
ORD-101434,2025-12-15 05:11:14.849899932,North,Second Class,Clothing,Retail,9,34,Medium,49.1,65.6,3.1,4.0,0.9,1,61.61,746.07,505,0
ORD-101435,2025-12-15 11:00:55.236824548,West,Standard Class,Clothing,Retail,17,286,High,62.8,23.9,3.6,5.7,2.1,1,107.7,1427.36,138,0
ORD-101436,2025-12-15 16:50:35.623749164,North,Standard Class,Home & Kitchen,Retail,11,1403,Low,55.5,60.0,5.4,6.9,1.5,1,191.41,741.95,228,0
ORD-101437,2025-12-15 22:40:16.010673780,East,Standard Class,Electronics,Retail,13,1177,Low,32.3,63.6,5.5,7.0,1.5,1,191.78,810.75,110,0
ORD-101438,2025-12-16 04:29:56.397598396,West,Standard Class,Clothing,Wholesale,8,427,Low,25.6,43.3,3.7,3.9,0.2,0,92.37,1037.29,102,0
ORD-101439,2025-12-16 10:19:36.784523016,West,Standard Class,Clothing,Corporate,9,905,High,59.7,89.2,4.8,8.3,3.5,1,135.1,801.39,320,0
ORD-101440,2025-12-16 16:09:17.171447632,North,Same Day,Electronics,Wholesale,17,522,Low,79.9,55.5,2.9,4.0,1.1,1,167.81,1518.41,59,0
ORD-101441,2025-12-16 21:58:57.558372248,North,Standard Class,Clothing,Retail,8,282,Low,56.4,61.2,3.8,4.5,0.7,1,82.14,294.38,57,0
ORD-101442,2025-12-17 03:48:37.945296864,North,First Class,Home & Kitchen,Retail,1,1483,Low,69.6,55.5,5.2,7.6,2.4,1,169.82,96.76,473,0
ORD-101443,2025-12-17 09:38:18.332221480,North,Standard Class,Home & Kitchen,Wholesale,8,1225,Medium,73.2,63.7,5.5,8.3,2.8,1,165.21,587.78,212,0
ORD-101444,2025-12-17 15:27:58.719146096,North,Standard Class,Electronics,Retail,8,558,Medium,59.8,85.9,4.3,6.5,2.2,1,107.88,1030.89,392,0
ORD-101445,2025-12-17 21:17:39.106070712,East,Standard Class,Clothing,Retail,9,543,Medium,40.3,100.0,4.0,5.2,1.2,1,111.22,481.12,591,0
ORD-101446,2025-12-18 03:07:19.492995328,West,Standard Class,Clothing,Retail,2,1227,Low,58.5,76.9,5.5,7.7,2.2,1,162.76,164.44,40,0
ORD-101447,2025-12-18 08:56:59.879919944,East,First Class,Clothing,Wholesale,3,702,Medium,76.7,82.4,3.4,5.3,1.9,1,116.82,408.25,478,0
ORD-101448,2025-12-18 14:46:40.266844560,East,Same Day,Clothing,Retail,7,578,Low,64.5,92.5,3.2,4.2,1.0,1,123.7,582.28,74,0
ORD-101449,2025-12-18 20:36:20.653769180,North,First Class,Electronics,Wholesale,9,593,Low,68.5,69.0,3.2,3.4,0.2,0,130.45,605.03,458,0
ORD-101450,2025-12-19 02:26:01.040693796,West,Standard Class,Home & Kitchen,Retail,1,681,Low,46.7,90.1,4.4,5.4,1.0,1,103.69,115.69,190,0
ORD-101451,2025-12-19 08:15:41.427618412,East,First Class,Home & Kitchen,Retail,8,792,Low,51.4,77.7,3.6,4.2,0.6,1,134.6,680.95,89,0
ORD-101452,2025-12-19 14:05:21.814543028,West,Standard Class,Sports,Retail,7,79,Low,52.9,67.3,3.2,3.7,0.5,1,80.27,884.07,144,0
ORD-101453,2025-12-19 19:55:02.201467644,West,Same Day,Sports,Retail,1,731,High,54.1,70.6,3.2,5.5,2.3,1,92.99,64.83,225,0
ORD-101454,2025-12-20 01:44:42.588392260,South,Second Class,Clothing,Retail,6,671,Low,76.0,35.9,3.9,5.5,1.6,1,147.33,680.74,440,0
ORD-101455,2025-12-20 07:34:22.975316876,North,Standard Class,Clothing,Wholesale,6,426,Low,12.8,69.7,4.2,4.6,0.4,1,82.79,381.86,411,0
ORD-101456,2025-12-20 13:24:03.362241492,North,Standard Class,Electronics,Retail,3,546,Medium,55.5,40.3,4.2,6.3,2.1,1,91.96,351.28,439,0
ORD-101457,2025-12-20 19:13:43.749166108,South,Standard Class,Sports,Retail,16,648,Medium,53.6,39.0,4.3,5.3,1.0,1,125.17,1867.97,22,1
ORD-101458,2025-12-21 01:03:24.136090728,West,Standard Class,Electronics,Wholesale,2,562,Low,30.3,68.1,4.2,5.2,1.0,1,77.62,248.21,585,0
ORD-101459,2025-12-21 06:53:04.523015344,South,Same Day,Home & Kitchen,Retail,12,1365,Low,67.1,47.2,4.6,5.4,0.8,1,203.17,1448.98,266,0
ORD-101460,2025-12-21 12:42:44.909939960,West,First Class,Clothing,Retail,14,802,Low,42.0,64.9,4.0,4.9,0.9,1,173.25,1469.17,75,0
ORD-101461,2025-12-21 18:32:25.296864576,East,Same Day,Clothing,Retail,17,764,Low,48.6,67.2,3.1,3.7,0.6,1,144.87,847.9,557,0
ORD-101462,2025-12-22 00:22:05.683789192,North,Standard Class,Clothing,Retail,11,409,Medium,88.3,67.9,3.8,5.4,1.6,1,114.23,451.51,477,0
ORD-101463,2025-12-22 06:11:46.070713808,South,Second Class,Home & Kitchen,Retail,11,1377,Low,73.2,50.5,5.4,6.7,1.3,1,193.17,782.41,58,0
ORD-101464,2025-12-22 12:01:26.457638424,East,Standard Class,Electronics,Wholesale,16,54,Low,65.3,79.4,3.4,3.7,0.3,1,102.63,1314.13,267,0
ORD-101465,2025-12-22 17:51:06.844563040,East,Second Class,Electronics,Retail,18,834,Low,61.9,63.6,4.1,4.7,0.6,1,188.54,1172.5,544,0
ORD-101466,2025-12-22 23:40:47.231487656,South,Standard Class,Electronics,Wholesale,5,269,Low,52.0,72.1,3.8,4.2,0.4,1,95.86,535.62,412,0
ORD-101467,2025-12-23 05:30:27.618412272,North,Standard Class,Sports,Retail,16,1158,Low,91.0,45.9,5.1,6.7,1.6,1,184.69,1692.85,124,0
ORD-101468,2025-12-23 11:20:08.005336892,East,Second Class,Home & Kitchen,Wholesale,10,580,High,69.4,62.1,4.1,7.2,3.1,1,125.97,1290.73,423,0
ORD-101469,2025-12-23 17:09:48.392261508,North,Standard Class,Electronics,Wholesale,2,454,Low,41.5,82.6,4.1,4.8,0.7,1,91.51,159.73,121,0
ORD-101470,2025-12-23 22:59:28.779186124,West,Standard Class,Home & Kitchen,Retail,13,105,Medium,29.8,80.5,3.2,4.5,1.3,1,82.36,1428.52,217,0
ORD-101471,2025-12-24 04:49:09.166110740,North,Second Class,Electronics,Retail,20,1190,Low,65.2,52.2,4.9,5.7,0.8,1,184.82,2143.98,125,0
ORD-101472,2025-12-24 10:38:49.553035356,North,Standard Class,Sports,Retail,3,607,Medium,54.0,56.3,4.2,5.5,1.3,1,91.59,405.0,419,0
ORD-101473,2025-12-24 16:28:29.939959972,South,Same Day,Electronics,Corporate,1,411,Low,29.3,49.2,2.7,3.2,0.5,1,89.93,120.82,559,0
ORD-101474,2025-12-24 22:18:10.326884588,East,Second Class,Clothing,Corporate,19,1270,Low,62.7,54.5,5.1,6.6,1.5,1,216.79,1214.95,36,0
ORD-101475,2025-12-25 04:07:50.713809204,South,First Class,Sports,Retail,12,48,Low,50.2,42.6,2.3,2.2,-0.1,0,75.01,438.85,366,0
ORD-101476,2025-12-25 09:57:31.100733820,South,Second Class,Clothing,Wholesale,5,714,Low,64.6,62.8,3.8,5.1,1.3,1,120.07,656.3,156,0
ORD-101477,2025-12-25 15:47:11.487658436,West,Second Class,Electronics,Retail,16,258,High,63.0,75.1,3.4,5.7,2.3,1,122.06,1656.16,452,0
ORD-101478,2025-12-25 21:36:51.874583056,South,Second Class,Home & Kitchen,Retail,8,208,Medium,44.1,52.4,3.2,3.9,0.7,1,59.12,903.82,92,0
ORD-101479,2025-12-26 03:26:32.261507672,South,First Class,Home & Kitchen,Wholesale,7,52,Low,66.4,63.6,2.5,3.2,0.7,1,60.93,774.07,226,0
ORD-101480,2025-12-26 09:16:12.648432288,South,Second Class,Clothing,Retail,6,297,Low,46.0,61.5,3.4,3.8,0.4,1,106.18,638.29,131,0
ORD-101481,2025-12-26 15:05:53.035356904,North,Standard Class,Sports,Retail,12,1422,Low,47.2,81.9,5.7,6.9,1.2,1,197.53,1319.34,525,0
ORD-101482,2025-12-26 20:55:33.422281520,East,Standard Class,Home & Kitchen,Corporate,3,679,Low,45.4,55.2,4.5,5.0,0.5,1,92.71,390.27,58,0
ORD-101483,2025-12-27 02:45:13.809206136,North,Second Class,Electronics,Retail,8,1500,Medium,75.4,55.8,6.0,8.0,2.0,1,194.56,1019.72,353,0
ORD-101484,2025-12-27 08:34:54.196130752,East,Standard Class,Home & Kitchen,Wholesale,7,415,Low,49.9,51.5,4.2,4.6,0.4,1,107.42,509.64,81,0
ORD-101485,2025-12-27 14:24:34.583055368,North,Standard Class,Clothing,Retail,2,1148,Medium,79.7,46.8,5.2,7.7,2.5,1,116.99,110.32,363,0
ORD-101486,2025-12-27 20:14:14.969979984,West,Standard Class,Home & Kitchen,Retail,16,152,Low,87.1,73.5,3.4,4.4,1.0,1,103.69,623.36,463,0
ORD-101487,2025-12-28 02:03:55.356904600,South,Second Class,Electronics,Retail,1,180,High,41.7,62.8,2.6,5.0,2.4,1,53.54,82.83,453,0
ORD-101488,2025-12-28 07:53:35.743829220,West,Standard Class,Clothing,Corporate,20,44,Low,10.0,65.9,3.5,3.5,0.0,0,74.24,2287.78,29,1
ORD-101489,2025-12-28 13:43:16.130753836,South,Second Class,Clothing,Retail,2,1351,Low,73.8,85.4,5.4,6.9,1.5,1,165.07,271.58,466,0
ORD-101490,2025-12-28 19:32:56.517678452,North,First Class,Clothing,Retail,8,1014,Medium,48.8,86.3,4.1,5.4,1.3,1,147.01,617.76,185,0
ORD-101491,2025-12-29 01:22:36.904603068,West,First Class,Home & Kitchen,Wholesale,2,1121,Low,39.4,38.7,4.2,4.7,0.5,1,140.12,160.94,412,0
